id_od;Id_do;km;czas
12646;12149;135,6062071;2,26
12646;12117;95,6511229;1,59
12646;12113;44,75413606;0,75
12646;12086;100,0059969;1,67
12646;12076;103,797602;1,73
12646;11976;78,8013331;1,31
12646;11883;164,9863181;2,75
12646;11845;94,63080134;1,58
12646;11844;104,6537709;1,74
12646;11842;45,66341316;0,76
12646;11841;44,5062977;0,74
12645;13268;120,4719737;2,01
12645;13267;77,06163656;1,28
12645;13266;75,43298448;1,26
12645;13265;120,368976;2,01
12645;13264;72,78722952;1,21
12645;13263;74,44967774;1,24
12645;13257;111,3067824;1,86
12645;13253;95,05727644;1,58
12645;13252;118,9768969;1,98
12645;13251;115,0066551;1,92
12645;13250;108,5532017;1,81
12645;13249;94,73701778;1,58
12645;13248;105,6692644;1,76
12645;13247;115,3156484;1,92
12645;13246;106,1472384;1,77
12645;13245;116,0929596;1,93
12645;13051;110,9350249;1,85
12645;12641;59,5133932;0,99
12645;12300;108,3552529;1,81
12645;12149;82,09565208;1,37
12645;12123;134,1610198;2,24
12645;12117;107,986714;1,8
12645;12086;112,341588;1,87
12645;11976;95,07819786;1,58
12645;11883;177,3202999;2,96
12645;11845;106,9663924;1,78
12645;11844;116,989362;1,95
12645;11842;97,99593128;1,63
12645;11841;72,27063138;1,2
12644;13268;111,9891426;1,87
12644;13267;68,57880542;1,14
12644;13266;66,95015334;1,12
12644;13265;111,8861448;1,86
12644;13264;64,30439838;1,07
12644;13263;65,9668466;1,1
12644;13258;4,53351078;0,11
12644;13257;102,8239513;1,71
12644;13254;84,89751302;1,41
12644;13253;86,5744453;1,44
12644;13252;110,4940657;1,84
12644;13251;106,5238239;1,78
12644;13250;100,0703705;1,67
12644;13249;86,25418664;1,44
12644;13248;97,18643326;1,62
12644;13247;106,8328172;1,78
12644;13246;97,66440724;1,63
12644;13245;107,6101284;1,79
12644;13051;102,4521937;1,71
12644;13050;96,32221768;1,61
12644;12642;11,75944738;0,29
12644;12641;59,9720551;1
12644;12300;99,87242172;1,66
12644;12267;44,20696046;0,74
12644;12149;82,55431398;1,38
12644;12132;92,68028126;1,54
12644;12123;125,679798;2,09
12644;12117;99,50388286;1,66
12644;12113;62,7401199;1,05
12644;12109;60,0927556;1
12644;12086;103,8587569;1,73
12644;12031;110,1239175;1,84
12644;11976;96,78731694;1,61
12644;11853;104,5636478;1,74
12644;11845;98,4835613;1,64
12644;11844;108,5065308;1,81
12644;11842;63,649397;1,06
12644;11841;62,49228154;1,04
12643;13267;73,75122418;1,23
12643;13266;72,1225721;1,2
12643;13265;117,0585636;1,95
12643;13257;107,99637;1,8
12643;13254;90,06993178;1,5
12643;13253;91,74686406;1,53
12643;13252;115,6664845;1,93
12643;13251;111,6962427;1,86
12643;13250;105,2427893;1,75
12643;13249;91,4266054;1,52
12643;13248;102,358852;1,71
12643;13247;112,005236;1,87
12643;13246;102,836826;1,71
12643;13245;112,7825472;1,88
12643;13050;101,4930271;1,69
12643;12641;66,86163964;1,11
12643;12300;105,0448405;1,75
12643;12117;104,6763016;1,74
12643;12113;93,3900002;1,56
12643;12086;109,0311757;1,82
12643;12076;112,8227807;1,88
12643;11976;91,76778548;1,53
12643;11883;174,0098875;2,9
12643;11845;103,6559801;1,73
12643;11844;113,6789496;1,89
12643;11842;94,6855189;1,58
12643;11841;68,960219;1,15
12642;13268;110,1367922;1,84
12642;13267;64,49108182;1,07
12642;13266;62,86242974;1,05
12642;13265;110,0337945;1,83
12642;13257;75,73071238;1,26
12642;13254;104,5636478;1,74
12642;13253;97,0351553;1,62
12642;13252;130,1602005;2,17
12642;13251;126,1899587;2,1
12642;13250;119,7365053;2
12642;13249;105,9203214;1,77
12642;13248;107,6471433;1,79
12642;13247;126,498952;2,11
12642;13246;117,330542;1,96
12642;13050;69,17908924;1,15
12642;12644;11,72886992;0,29
12642;12641;48,21421706;0,8
12642;12300;110,3331317;1,84
12642;12149;70,79647594;1,18
12642;12123;123,8258383;2,06
12642;12117;119,1700177;1,99
12642;12113;73,2008299;1,22
12642;12109;48,33491756;0,81
12642;12086;123,5248917;2,06
12642;12076;127,3164967;2,12
12642;11976;106,2615015;1,77
12642;11883;166,9851184;2,78
12642;11845;118,1496961;1,97
12642;11844;128,1726656;2,14
12642;11842;74,110107;1,24
12642;11841;72,95299154;1,22
12641;13268;101,1952992;1,69
12641;13267;67,29938012;1,12
12641;13266;65,67072804;1,09
12641;13265;101,0923014;1,68
12641;13264;69,40600618;1,16
12641;13263;64,6874213;1,08
12641;13258;61,34482212;1,02
12641;13255;40,44432354;0,67
12641;13254;107,6680647;1,79
12641;13253;89,46642928;1,49
12641;13252;133,2646174;2,22
12641;13251;129,2943756;2,15
12641;13250;122,8409222;2,05
12641;13249;109,0247383;1,82
12641;13248;100,0784172;1,67
12641;13247;129,6033689;2,16
12641;13246;120,4349589;2,01
12641;13245;130,3806801;2,17
12641;13051;83,26564226;1,39
12641;13016;106,699242;1,78
12641;13015;72,47823624;1,21
12641;13014;83,22862744;1,39
12641;12648;60,98754864;1,02
12641;12647;89,40205568;1,49
12641;12646;76,59975598;1,28
12641;12645;62,55182712;1,04
12641;12644;59,88193206;1
12641;12643;66,88256106;1,11
12641;12642;48,15467148;0,8
12641;12300;106,4691064;1,77
12641;12267;70,50679474;1,18
12641;12252;61,52024018;1,03
12641;12132;81,88643788;1,36
12641;12131;105,8688226;1,76
12641;12123;114,8843452;1,91
12641;12120;70,56794966;1,18
12641;12117;107,911075;1,8
12641;12113;110,9881331;1,85
12641;12086;126,6293086;2,11
12641;12076;130,4209136;2,17
12641;12070;47,50127944;0,79
12641;12068;61,94027792;1,03
12641;12053;35,35237178;0,59
12641;12031;99,33007414;1,66
12641;11976;150,4330565;2,51
12641;11883;158,0436254;2,63
12641;11853;93,76980444;1,56
12641;11845;121,254113;2,02
12641;11844;131,2770825;2,19
12641;11842;112,2836518;1,87
12641;11841;111,4017335;1,86
12641;11838;78,6564925;1,31
12641;11837;71,18271754;1,19
12641;11836;67,13200876;1,12
12641;11835;71,80553212;1,2
12641;11834;63,11509612;1,05
12641;11833;83,44910702;1,39
12641;11832;58,33535632;0,97
12641;11831;58,09395532;0,97
12641;11830;53,1001733;0,89
12641;11829;40,02750448;0,67
12641;11827;40,29948294;0,67
12641;11826;134,133661;2,24
12300;13268;79,39196088;1,32
12300;13267;40,20614122;0,67
12300;13266;40,16429838;0,67
12300;13265;72,3881132;1,21
12300;13264;39,61551344;0,66
12300;13263;42,13413054;0,7
12300;13258;108,0366035;1,8
12300;13257;67,98334962;1,13
12300;13255;68,05737926;1,13
12300;13051;41,46947312;0,69
12300;13050;88,6344005;1,48
12300;13016;99,4089318;1,66
12300;13015;99,89334314;1,66
12300;13014;110,6437343;1,84
12300;12648;108,4228451;1,81
12300;12647;109,9098753;1,83
12300;12646;96,12265952;1,6
12300;12645;108,4775627;1,81
12300;12644;98,58334038;1,64
12300;12643;105,1945091;1,75
12300;12642;119,7767388;2
12300;12641;109,5831793;1,83
12300;12149;131,7711499;2,2
12300;12109;108,7366664;1,81
12300;11883;69,37542872;1,16
12300;11829;102,0836549;1,7
12300;11827;95,8764305;1,6
12267;13258;47,49484208;0,79
12267;13254;38,0367509;0,63
12267;13253;28,93754254;0,48
12267;13252;63,88757932;1,06
12267;13251;59,91733754;1
12267;13250;53,46388414;0,89
12267;13248;39,5495305;0,66
12267;13247;60,22633082;1
12267;13246;51,05792084;0,85
12267;13245;61,00364204;1,02
12267;13050;52,37275162;0,87
12267;12644;42,9613313;0,72
12267;12641;73,3215304;1,22
12267;11844;61,90004442;1,03
12252;13258;72,33661432;1,21
12252;13257;51,11746642;0,85
12252;13255;24,04032092;0,6
12252;13254;40,82573712;0,68
12252;13253;27,0771455;0,45
12252;13252;55,67672664;0,93
12252;13251;62,7079331;1,05
12252;13250;56,2544797;0,94
12252;13248;37,68913346;0,63
12252;13247;52,75577454;0,88
12252;13246;48,78875144;0,81
12252;13245;53,5990687;0,89
12252;13050;41,25060288;0,69
12252;13014;74,94374512;1,25
12252;12641;62,19938166;1,04
12252;11976;83,59072894;1,39
12252;11883;91,99309308;1,53
12252;11844;64,69063998;1,08
12252;11841;44,55940592;0,74
12149;13268;86,58410134;1,44
12149;13267;91,02266106;1,52
12149;13266;89,39400898;1,49
12149;13265;86,08198726;1,43
12149;13264;93,12928712;1,55
12149;13263;88,41070224;1,47
12149;13258;83,89650354;1,4
12149;13257;62,98634892;1,05
12149;13255;61,54598962;1,03
12149;13254;131,3913456;2,19
12149;13253;113,1897102;1,89
12149;13252;156,9878983;2,62
12149;13251;153,0176565;2,55
12149;13250;146,5642031;2,44
12149;13249;132,7480192;2,21
12149;13248;123,8016982;2,06
12149;13247;153,3266498;2,56
12149;13246;144,1582398;2,4
12149;13245;154,103961;2,57
12149;13051;100,3616611;1,67
12149;13016;129,2509234;2,15
12149;13015;95,02991766;1,58
12149;13014;105,7803089;1,76
12149;12648;83,53923006;1,39
12149;12647;111,9537371;1,87
12149;12646;99,1514374;1,65
12149;12645;85,10350854;1,42
12149;12644;82,43361348;1,37
12149;12642;70,7063529;1,18
12149;12300;130,1923873;2,17
12149;12123;138,6076262;2,31
12149;12117;131,634356;2,19
12149;12113;134,711414;2,25
12149;12086;150,3525895;2,51
12149;12076;154,1441945;2,57
12149;11976;174,1563374;2,9
12149;11845;144,9773939;2,42
12149;11844;155,0003634;2,58
12149;11842;136,0069327;2,27
12149;11841;135,1250144;2,25
12149;11838;102,3797734;1,71
12149;11835;95,52881306;1,59
12149;11832;80,88703774;1,35
12149;11830;75,65185472;1,26
12149;11829;62,5791859;1,04
12149;11827;62,85116436;1,05
12149;11826;156,6853424;2,61
12132;13257;46,2041514;0,77
12132;13255;78,80455178;1,31
12132;13254;106,8730507;1,78
12132;13253;68,32292036;1,14
12132;13252;81,81723626;1,36
12132;13251;94,41032176;1,57
12132;13250;87,6687965;1,46
12132;13249;108,2297243;1,8
12132;13248;81,5291644;1,36
12132;13247;80,28031656;1,34
12132;13246;79,12802912;1,32
12132;13245;81,11556402;1,35
12132;13050;85,7617286;1,43
12132;12644;115,3751939;1,92
12132;12641;106,7105074;1,78
12131;13258;100,8315884;1,68
12131;13257;22,20728266;0,56
12131;13255;54,80768304;0,91
12131;13254;82,87618198;1,38
12131;13253;68,58363344;1,14
12131;13252;108,4727347;1,81
12131;13250;98,0490395;1,63
12131;13248;79,1956214;1,32
12131;13247;104,8114862;1,75
12131;13246;95,6430762;1,59
12131;13245;105,5887974;1,76
12131;13050;61,76485986;1,03
12131;12641;82,71363864;1,38
12123;13258;133,5221118;2,23
12123;13255;87,49659712;1,46
12123;13254;115,5650961;1,93
12123;13253;49,41317536;0,82
12123;13252;49,38581658;0,82
12123;13250;55,23737682;0,92
12123;13248;49,09774472;0,82
12123;13016;152,6909605;2,54
12123;13015;125,3788514;2,09
12123;13014;136,1292426;2,27
12123;12647;135,3953835;2,26
12123;12645;133,9630709;2,23
12123;12644;124,0688486;2,07
12123;12642;123,1708369;2,05
12123;12641;115,4025527;1,92
12123;12149;137,5905233;2,29
12120;13268;64,97871184;1,08
12120;13257;45,17256446;0,75
12120;13255;28,7347657;0,48
12120;13253;23,62672054;0,59
12120;13252;52,22630168;0,87
12120;13250;53,21121776;0,89
12120;13248;34,2387085;0,57
12120;13247;49,30534958;0,82
12120;13246;45,33832648;0,76
12120;13245;50,14864374;0,84
12120;13050;49,85896254;0,83
12120;13016;68,92642286;1,15
12120;12641;70,80774132;1,18
12120;11844;61,64737804;1,03
12117;13268;81,45996278;1,36
12117;13267;41,46786378;0,69
12117;13266;41,42602094;0,69
12117;13265;74,4561151;1,24
12117;13264;40,877236;0,68
12117;13263;43,3958531;0,72
12117;13258;106,5946349;1,78
12117;13257;69,24507218;1,15
12117;13255;69,31910182;1,16
12117;13051;42,73119568;0,71
12117;13050;89,89612306;1,5
12117;13016;97,96696316;1,63
12117;13015;98,4513745;1,64
12117;13014;109,2017657;1,82
12117;12648;106,9808765;1,78
12117;12647;108,4679067;1,81
12117;12646;94,68069088;1,58
12117;12645;107,0355941;1,78
12117;12644;97,14137174;1,62
12117;12643;103,7525405;1,73
12117;12642;118,3347702;1,97
12117;12641;110,8449018;1,85
12117;12149;133,0328724;2,22
12117;11883;67,93346008;1,13
12117;11830;114,1971571;1,9
12117;11829;103,3453774;1,72
12117;11827;97,13815306;1,62
12113;13268;106,0426313;1,77
12113;13267;39,90680398;0,67
12113;13266;40,01302042;0,67
12113;13265;105,9396335;1,77
12113;13264;35,74826942;0,6
12113;13258;95,63663884;1,59
12113;13257;96,87743998;1,61
12113;13255;71,02339288;1,18
12113;13051;75,6295;1,26
12113;13050;90,37570638;1,51
12113;13016;40,96414036;0,68
12113;13015;61,57012972;1,03
12113;12648;96,02288044;1,6
12113;12647;46,4455524;0,77
12113;12646;44,6269982;0,74
12113;12644;61,3641342;1,02
12113;12643;92,7945444;1,55
12113;12642;107,3767741;1,79
12113;12641;111,3244852;1,86
12113;12149;133,5124557;2,23
12113;11830;68,15876768;1,14
12113;11829;105,0496685;1,75
12113;11827;98,84244412;1,65
12109;13267;66,5140222;1,11
12109;13266;64,88537012;1,08
12109;13264;68,62064826;1,14
12109;13263;63,90206338;1,07
12109;13258;61,5250682;1,03
12109;13255;39,65896562;0,66
12109;13254;106,8827068;1,78
12109;13253;88,68107136;1,48
12109;13252;132,4792595;2,21
12109;13251;128,5090177;2,14
12109;13250;122,0555643;2,03
12109;13249;108,2393804;1,8
12109;13248;99,29305932;1,65
12109;13247;128,818011;2,15
12109;13246;119,649601;1,99
12109;13245;129,5953222;2,16
12109;13016;106,8794881;1,78
12109;12647;89,58230176;1,49
12109;12644;60,06217814;1
12109;12642;48,33491756;0,81
12109;12300;105,6837485;1,76
12086;13268;91,87882994;1,53
12086;13267;56,08710834;0,93
12086;13266;56,19332478;0,94
12086;13265;84,87498226;1,41
12086;13264;51,92857378;0,87
12086;13263;58,74251934;0,98
12086;13258;111,5433554;1,86
12086;13257;112,7841565;1,88
12086;13255;86,93010944;1,45
12086;13051;67,48928224;1,12
12086;13016;71,14248404;1,19
12086;13015;103,400095;1,72
12086;13014;114,1504862;1,9
12086;12648;111,929597;1,87
12086;12647;76,62389608;1,28
12086;12646;99,62941138;1,66
12086;12645;111,9843146;1,87
12086;12644;102,0900922;1,7
12086;12643;108,701261;1,81
12086;12642;123,2834907;2,05
12086;12641;127,2312017;2,12
12086;12149;149,4191723;2,49
12086;11883;74,49312992;1,24
12086;11827;114,7491607;1,91
12076;13268;83,71142944;1,4
12076;13267;51,48922396;0,86
12076;13266;51,44738112;0,86
12076;13265;76,70758176;1,28
12076;13264;56,86120088;0,95
12076;13263;53,41721328;0,89
12076;13258;116,4759825;1,94
12076;13257;79,26643236;1,32
12076;13255;91,86273654;1,53
12076;13051;59,32188174;0,99
12076;13050;111,21505;1,85
12076;13016;84,95062124;1,42
12076;12648;116,8622241;1,95
12076;12647;118,3492543;1,97
12076;12646;104,5620385;1,74
12076;12643;113,6338881;1,89
12076;12642;128,2161178;2,14
12076;12641;132,1638288;2,2
12076;12149;154,3517994;2,57
12070;13268;67,23983454;1,12
12070;13267;21,59412412;0,54
12070;13266;19,96547204;0,5
12070;13263;18,9821653;0,47
12070;13254;61,33677542;1,02
12070;13253;43,76117328;0,73
12070;13252;86,93332812;1,45
12070;13251;82,96308634;1,38
12070;13250;76,50963294;1,28
12070;13249;62,69344904;1,04
12070;13248;54,37316124;0,91
12070;13247;83,27207962;1,39
12070;13246;74,10366964;1,24
12070;13245;84,04939084;1,4
12070;13051;51,62923654;0,86
12070;12641;47,56243436;0,79
12068;13266;66,0249;1,1
12068;13255;76,04453368;1,27
12068;13254;104,1130326;1,74
12068;13253;68,98114042;1,15
12068;13252;93,5670276;1,56
12068;13251;125,7393435;2,1
12068;13250;119,2858901;1,99
12068;13249;105,4697062;1,76
12068;13248;74,06021746;1,23
12068;13247;92,0301079;1,53
12068;13246;90,87782046;1,51
12068;13245;92,86535536;1,55
12068;12641;61,89360706;1,03
12068;11976;146,8780244;2,45
12068;11844;127,7220504;2,13
12068;11842;108,7286197;1,81
12068;11841;107,8467014;1,8
12053;13268;86,06267518;1,43
12053;13267;40,41696476;0,67
12053;13266;38,78831268;0,65
12053;13254;80,15961606;1,34
12053;13253;62,58401392;1,04
12053;13252;105,7561688;1,76
12053;13251;101,785927;1,7
12053;13250;95,33247358;1,59
12053;13249;81,51628968;1,36
12053;13248;73,19600188;1,22
12053;13247;102,0949203;1,7
12053;13246;92,92651028;1,55
12053;13245;102,8722315;1,71
12053;13051;70,45207718;1,17
12053;13050;45,5684621;0,76
12053;12641;35,4135267;0,59
12031;13267;62,90588192;1,05
12031;13258;117,320886;1,96
12031;13257;38,6965803;0,64
12031;13255;71,29698068;1,19
12031;13254;99,36547962;1,66
12031;13253;59,98975784;1
12031;13252;75,11272582;1,25
12031;13251;87,70581132;1,46
12031;13250;80,96428606;1,35
12031;13249;100,7221532;1,68
12031;13248;65,06883488;1,08
12031;13247;73,57580612;1,23
12031;13246;72,42351868;1,21
12031;13245;74,41105358;1,24
12031;13016;136,4897347;2,27
12031;13015;109,1776256;1,82
12031;13014;119,9280168;2
12031;12644;107,8676228;1,8
12031;12641;99,20293628;1,65
11976;13268;145,6227392;2,43
11976;13267;79,48691194;1,32
11976;13266;79,59312838;1,33
11976;13265;145,5197415;2,43
11976;13264;75,32837738;1,26
11976;13258;94,38296298;1,57
11976;13257;136,4575479;2,27
11976;13255;110,6035008;1,84
11976;13250;52,6012779;0,88
11976;13051;115,2094319;1,92
11976;13050;129,9558143;2,17
11976;13016;61,23377766;1,02
11976;13015;81,83976702;1,36
11976;13014;86,23326522;1,44
11976;12648;94,76920458;1,58
11976;12647;66,7151897;1,11
11976;12646;78,68385128;1,31
11976;12645;94,82392214;1,58
11976;12644;95,42098728;1,59
11976;12643;91,54086854;1,53
11976;12642;106,1230983;1,77
11976;12641;150,9045931;2,52
11976;12252;84,52414614;1,41
11976;12149;173,0925637;2,88
11976;12068;147,4091066;2,46
11883;13268;76,99726296;1,28
11883;13267;88,59899502;1,48
11883;13266;89,77864124;1,5
11883;13265;69,99341528;1,17
11883;13264;92,19426058;1,54
11883;13263;91,7484734;1,53
11883;13258;177,1577565;2,95
11883;13257;98,5318415;1,64
11883;13255;131,1322419;2,19
11883;13254;115,077466;1,92
11883;13253;87,43866088;1,46
11883;13252;59,01288846;0,98
11883;13251;87,55936138;1,46
11883;13250;79,69612614;1,33
11883;13249;91,2898115;1,52
11883;13248;84,59334776;1,41
11883;13247;66,87934238;1,11
11883;13246;66,48344474;1,11
11883;13245;62,58240458;1,04
11883;13051;52,26653518;0,87
11883;13050;138,0894187;2,3
11883;13016;196,3266053;3,27
11883;13015;169,0144961;2,82
11883;13014;179,7648873;3
11883;12648;177,5439981;2,96
11883;12647;179,0310283;2,98
11883;12646;165,2438125;2,75
11883;12645;177,5987157;2,96
11883;12643;174,3156621;2,91
11883;12642;166,8064817;2,78
11883;12641;159,0381975;2,65
11883;12300;81,62411546;1,36
11883;12252;117,562287;1,96
11883;12117;70,0384768;1,17
11883;12086;83,4845125;1,39
11883;11830;184,7602787;3,08
11883;11829;165,1585175;2,75
11883;11827;158,9512931;2,65
11853;13258;113,3973151;1,89
11853;13255;67,37340976;1,12
11853;13253;56,40253898;0,94
11853;13251;117,0682196;1,95
11853;13250;110,6147662;1,84
11853;13248;61,48161602;1,02
11853;13247;73,31831172;1,22
11853;13246;72,16602428;1,2
11853;13245;74,15355918;1,24
11853;13050;74,33058658;1,24
11853;13015;105,2540547;1,75
11853;13014;116,0044459;1,93
11853;12644;103,9440519;1,73
11853;12641;95,27936536;1,59
11845;13268;80,1692721;1,34
11845;13267;45,05186396;0,75
11845;13266;45,01002112;0,75
11845;13265;73,16542442;1,22
11845;13264;44,46123618;0,74
11845;13263;46,97985328;0,78
11845;13258;106,1005675;1,77
11845;13257;72,82907236;1,21
11845;13255;81,48732156;1,36
11845;13051;46,31519586;0,77
11845;13050;100,8396351;1,68
11845;13016;86,6388189;1,44
11845;13015;97,95730712;1,63
11845;13014;108,7076983;1,81
11845;12648;106,4868091;1,77
11845;12647;107,9738393;1,8
11845;12646;94,1866235;1,57
11845;12645;106,5415267;1,78
11845;12644;96,64730436;1,61
11845;12643;103,2584731;1,72
11845;12642;117,8407028;1,96
11845;12641;121,7884138;2,03
11845;12149;143,9763844;2,4
11845;11829;115,5135972;1,93
11845;11827;109,3063728;1,82
11844;13268;88,82913064;1,48
11844;13267;60,95858052;1,02
11844;13266;61,06479696;1,02
11844;13265;81,82528296;1,36
11844;13264;56,80004596;0,95
11844;13263;63,61399152;1,06
11844;13258;116,4148276;1,94
11844;13257;117,6556287;1,96
11844;13255;91,80158162;1,53
11844;13254;44,58515536;0,74
11844;13051;64,43958294;1,07
11844;13050;111,1538951;1,85
11844;13016;85,1984596;1,42
11844;13015;108,2715672;1,8
11844;13014;119,0219584;1,98
11844;12648;116,8010692;1,95
11844;12647;118,2880993;1,97
11844;12646;104,5008836;1,74
11844;12645;116,8557867;1,95
11844;12644;106,9615644;1,78
11844;12643;113,5727331;1,89
11844;12642;128,1549629;2,14
11844;12641;132,1026739;2,2
11844;12267;62,14949212;1,04
11844;12252;78,23162674;1,3
11844;12149;154,2906445;2,57
11844;12120;61,9113098;1,03
11844;12068;99,43789992;1,66
11844;11837;61,72;1,03
11844;11836;60,79120916;1,01
11844;11831;114,7604261;1,91
11844;11830;124,0173497;2,07
11844;11829;125,8278572;2,1
11844;11827;119,6206329;1,99
11842;13268;107,750141;1,8
11842;13267;41,61431372;0,69
11842;13266;41,72053016;0,7
11842;13265;107,6471433;1,79
11842;13264;37,45577916;0,62
11842;13263;44,26972472;0,74
11842;13258;97,34414858;1,62
11842;13257;98,58494972;1,64
11842;13255;72,73090262;1,21
11842;13051;77,3368337;1,29
11842;13050;92,08321612;1,53
11842;13016;40,23028132;0,67
11842;13015;60,83627068;1,01
11842;13014;65,22976888;1,09
11842;12648;97,73039018;1,63
11842;12647;45,71169336;0,76
11842;12646;45,84687792;0,76
11842;12645;97,78510774;1,63
11842;12644;62,58401392;1,04
11842;12643;94,50205414;1,58
11842;12642;109,0842839;1,82
11842;12641;113,0319949;1,88
11842;12149;135,2199655;2,25
11842;12068;109,5365084;1,83
11842;11830;69,3786474;1,16
11841;13268;108,3488155;1,81
11841;13267;42,2129882;0,7
11841;13266;42,31920464;0,71
11841;13265;108,2458177;1,8
11841;13264;38,05445364;0,63
11841;13263;44,8683992;0,75
11841;13258;97,94282306;1,63
11841;13257;99,1836242;1,65
11841;13255;73,3295771;1,22
11841;13246;47,57852776;0,79
11841;13051;77,93550818;1,3
11841;13050;92,6818906;1,54
11841;13016;40,82734646;0,68
11841;13015;61,43333582;1,02
11841;13014;65,82683402;1,1
11841;12648;98,32906466;1,64
11841;12647;46,3087585;0,77
11841;12646;46,4455524;0,77
11841;12645;98,38378222;1,64
11841;12644;63,1826884;1,05
11841;12643;95,10072862;1,59
11841;12642;109,6829584;1,83
11841;12641;113,6306694;1,89
11841;12252;47,2502224;0,79
11841;12149;135,81864;2,26
11841;12068;110,1351829;1,84
11838;13257;67,02418298;1,12
11838;13254;46,18644866;0,77
11838;13253;37,0872403;0,62
11838;13252;72,03727708;1,2
11838;13251;68,0670353;1,13
11838;13250;61,6135819;1,03
11838;13249;47,797398;0,8
11838;13248;47,69922826;0,79
11838;13247;68,37602858;1,14
11838;13246;59,2076186;0,99
11838;13245;69,1533398;1,15
11838;13050;60,52244938;1,01
11838;12641;81,47122816;1,36
11838;12149;103,6591987;1,73
11837;13258;77,4481;1,29
11837;13257;45,93539162;0,77
11837;13255;29,14997542;0,49
11837;13254;36,97619584;0,62
11837;13253;23,2277;0,58
11837;13252;51,82718536;0,86
11837;13250;52,4051;0,87
11837;13248;33,83959218;0,56
11837;13247;48,9064;0,82
11837;13246;44,9393;0,75
11837;13245;49,7497;0,83
11837;13050;49,72699666;0,83
11837;12641;70,67577544;1,18
11837;11844;60,8413;1,01
11836;13258;77,13405686;1,29
11836;13255;28,83615412;0,48
11836;13254;36,66237454;0,61
11836;13253;22,91378292;0,57
11836;13252;51,51336406;0,86
11836;13251;58,54457052;0,98
11836;13250;52,09111712;0,87
11836;13248;33,52577088;0,56
11836;13247;48,59241196;0,81
11836;13246;44,62538886;0,74
11836;13245;49,43570612;0,82
11836;12641;71,78622004;1,2
11836;11844;60,5272774;1,01
11835;13255;32,7098355;0,55
11835;13253;18,1341;0,45
11835;13252;46,7352336;0,78
11835;13251;58,62664686;0,98
11835;13250;52,1733;0,87
11835;13249;38,3571;0,64
11835;13248;28,74764042;0,48
11835;13247;43,8144;0,73
11835;13246;39,8474;0,66
11835;13245;44,6577;0,74
11835;12641;74,23563552;1,24
11835;12149;96,4236061;1,61
11834;13253;26,63779568;0,44
11834;13252;55,23737682;0,92
11834;13251;60,93604976;1,02
11834;13250;54,48259636;0,91
11834;13248;37,24978364;0,62
11834;13247;52,31642472;0,87
11834;13246;48,34940162;0,81
11834;13245;53,15971888;0,89
11834;12641;66,06662568;1,1
11833;13257;70,22033222;1,17
11833;13255;44,36628512;0,74
11833;13254;29,209521;0,49
11833;13253;31,63479638;0,53
11833;13252;49,81551036;0,83
11833;13251;45,84526858;0,76
11833;13250;39,39181518;0,66
11833;13249;25,57563128;0,43
11833;13248;42,24678434;0,7
11833;13247;46,15426186;0,77
11833;13246;36,98585188;0,62
11833;13245;46,93157308;0,78
11833;13051;49,245804;0,82
11833;12641;84,6673774;1,41
11832;13267;69,63453246;1,16
11832;13266;68,00588038;1,13
11832;13265;112,9418719;1,88
11832;13264;65,3603;1,09
11832;13263;67,02257364;1,12
11832;13253;87,63017234;1,46
11832;13252;111,5497928;1,86
11832;13251;107,579551;1,79
11832;13250;101,1260976;1,69
11832;13249;87,30991368;1,46
11832;13248;98,2421603;1,64
11832;13247;107,8885443;1,8
11832;13246;98,72013428;1,65
11832;13245;108,6658555;1,81
11832;13051;103,5079208;1,73
11832;13050;97,37794472;1,62
11832;12641;58,03119106;0,97
11832;12149;80,61344994;1,34
11831;13267;70,68865016;1,18
11831;13266;69,05999808;1,15
11831;13265;113,9959896;1,9
11831;13263;68,07669134;1,13
11831;13253;88,68429004;1,48
11831;13252;112,6039105;1,88
11831;13251;108,6336687;1,81
11831;13250;102,1802153;1,7
11831;13249;88,36403138;1,47
11831;13248;99,296278;1,65
11831;13247;108,942662;1,82
11831;13246;99,77425198;1,66
11831;12641;59,08530876;0,98
11831;11844;110,6163756;1,84
11830;13268;117,5027414;1,96
11830;13267;74,09240426;1,23
11830;13266;72,46375218;1,21
11830;13265;117,3997437;1,96
11830;13264;69,8182;1,16
11830;13263;71,48044544;1,19
11830;13257;108,3375501;1,81
11830;13253;92,08804414;1,53
11830;13252;116,0076646;1,93
11830;13251;112,0374228;1,87
11830;13250;105,5839694;1,76
11830;13249;91,76778548;1,53
11830;13248;102,7000321;1,71
11830;13247;112,3464161;1,87
11830;13246;103,1780061;1,72
11830;13051;107,9657926;1,8
11830;13050;74,1422938;1,24
11830;12641;53,17742162;0,89
11830;12149;75,7596805;1,26
11830;12117;105,0174817;1,75
11830;12113;68,25371874;1,14
11830;11883;174,3526769;2,91
11830;11844;114,0201297;1,9
11830;11842;69,16299584;1,15
11829;13268;108,4904374;1,81
11829;13267;62,844727;1,05
11829;13266;61,21607492;1,02
11829;13265;108,3874397;1,81
11829;13257;74,08435756;1,23
11829;13253;85,01177616;1,42
11829;13252;128,183931;2,14
11829;13251;124,2136892;2,07
11829;13250;117,7602358;1,96
11829;13249;103,9440519;1,73
11829;13248;95,62376412;1,59
11829;13247;124,5226825;2,08
11829;13246;115,3542725;1,92
11829;13245;125,2999937;2,09
